vocab_id,word,level,unit_number,unit_title,part_of_speech,definition_ar,example_en,has_audio,has_image,keep_id,reason
9c128984-a7cd-4787-aa3c-e79e37f6d01c,convergence,4,4,Biomimicry Design,noun,عملية الالتقاء أو التجمع في نقطة؛ دمج أشياء مختلفة,The convergence of mobile technology and banking has created new payment methods.,False,False,29bbf236-3bad-44fc-acd7-f94921d0fd1d,"same word+POS, diff Arabic def"
01a04653-a586-4ffc-9a7f-467632d7635f,optimize,4,4,Biomimicry Design,verb,يُحسن، يُعظم الفائدة، يُطور,The company hired consultants to optimize their manufacturing process.,False,False,543846a4-360a-48a2-a602-407c3e9f9a85,"same word+POS, diff Arabic def"
09d09d63-2777-4d64-8672-4419dd73f249,substantial,4,4,Biomimicry Design,adjective,كبير في الكمية أو الحجم أو الأهمية؛ معتبر,The company made substantial profits this year compared to last year.,False,False,f2d5215f-7317-4abd-a727-65a9ebaf75b5,"same word+POS, diff Arabic def"
3b1c62bc-426e-440c-810e-292c7d6c986d,versatility,4,4,Biomimicry Design,noun,تعددية الاستخدام، مرونة، قابلية التكيف,The versatility of smartphones has made them essential tools in modern life.,False,False,1376219c-dcc3-4e89-9e61-88d765b9a5b7,"same word+POS, diff Arabic def"
3368b367-ed5d-4c22-9611-4f0e8593da38,venture,4,5,Human Migration,verb,يغامر، يخاطر، يجازف,The young entrepreneur decided to venture into the competitive tech market.,False,False,e4e850d2-5254-44b7-ac9a-b1b644aab759,"same word+POS, diff Arabic def"
1ec009f4-b590-4a23-b0c7-3be1a58b3667,proliferation,4,5,Human Migration,noun,انتشار سريع، تكاثر، ازدياد,The proliferation of smartphones has changed how people communicate globally.,False,False,d702a0a3-f980-4d01-b8c3-2ce557a685ba,"same word+POS, diff Arabic def"
49987b01-b6a9-4dfc-b1e4-5a8907a6cf2d,proliferation,4,5,Human Migration,noun,الانتشار السريع أو التكاثر,The proliferation of smartphones has changed how we communicate.,False,False,d702a0a3-f980-4d01-b8c3-2ce557a685ba,"same word+POS, diff Arabic def"
3383204d-1b61-4c0f-9fbf-63f6184bb851,mobility,4,5,Human Migration,noun,القدرة على الحركة والتنقل,Public transportation improves social mobility in cities.,False,False,ddf24db3-9c8f-4258-be1d-6c2aa0de29c2,"same word+POS, diff Arabic def"
1edb5542-3315-44a3-b69c-cbac3a5eac4b,impetus,4,5,Human Migration,noun,الدافع أو القوة المحركة التي تسبب حدوث شيء,The economic crisis provided the impetus for major educational reforms.,False,False,c4d0f5ea-461c-40fb-9d80-3305ea535c67,"same word+POS, diff Arabic def"
69b230ad-96bd-40cb-b150-ea9d4a0103ad,substantial,4,5,Human Migration,adjective,كبير، جوهري، ذو قيمة كبيرة,The research required substantial funding from the government.,False,False,d41e5cef-51d8-47af-aa35-57e8db9155c1,"same word+POS, diff Arabic def"
7b24598b-0de0-4ea2-9ca2-11a225bdbede,catalyst,4,5,Human Migration,noun,محفز، عامل مساعد، باعث,The invention of the internet was a catalyst for global communication.,False,False,7384508f-d700-4f47-b1fc-3643b227a914,"same word+POS, diff Arabic def"
3800b9b2-921e-4cbc-b5cd-f0840398a0f9,catalyzed,4,5,Human Migration,verb,حفّز، سرّع، أدى إلى,The new policy catalyzed economic growth in rural areas.,False,False,3f8fbb1e-de48-4d9f-b8ee-9bcc14ea41f0,"same word+POS, diff Arabic def"
d3442d0a-c1bc-4d43-b501-46bf2a8bb19f,displacement,4,5,Human Migration,noun,نزوح، تشريد، إزاحة,The earthquake caused the displacement of thousands of families.,False,False,ff605440-7e8f-4639-bf3b-720f1f92772e,"same word+POS, diff Arabic def"
ddecae0d-e56b-40ae-b934-0444dd3ca7da,multifaceted,4,5,Human Migration,adjective,متعدد الأوجه، متعدد الجوانب، معقد,Climate change is a multifaceted problem requiring various solutions.,False,False,8e13a3fc-9243-4f7c-ab5c-fcc51b0a0463,"same word+POS, diff Arabic def"
de75f4ee-779b-4d61-ac8b-93971fe1bf95,constraints,4,5,Human Migration,noun,قيود، محددات، عوائق,Budget constraints forced the company to reduce its staff.,False,False,42dd7bbb-9cfb-4064-bbef-fe9bf4902404,"same word+POS, diff Arabic def"
7e41c481-2a73-43ed-925d-fbd3eaa98154,trajectory,4,5,Human Migration,noun,مسار، مسيرة، اتجاه,The student changed her career trajectory after studying abroad.,False,False,9c7a4135-8cc5-40a8-80d9-9e7a43e06bde,"same word+POS, diff Arabic def"
85d198b6-ab58-4539-9541-22c27d46d337,voluntary,4,5,Human Migration,adjective,طوعي، اختياري,She made a voluntary donation to the charity.,False,False,f23a00f3-b70b-4165-a0a7-c306e87ed9bb,"same word+POS, diff Arabic def"
c1e6515e-0cea-45cd-8b77-2de294c51799,exodus,4,5,Human Migration,noun,نزوح جماعي، هجرة جماعية، خروج,There was a mass exodus from the city during the economic crisis.,False,False,9a04a3f9-9e04-4e15-bf57-6d767bc77b54,"same word+POS, diff Arabic def"
445378e0-ce84-472a-85ce-8ed78b1b70bf,ramifications,4,5,Human Migration,noun,تبعات، عواقب، تداعيات,The legal ramifications of the new policy are still unclear.,False,False,7f6a57cc-8e0f-45b7-abdd-9ab439297c6a,"same word+POS, diff Arabic def"
13dfc7a3-0a9f-4652-ab8f-83a6d443bce2,incremental,4,5,Human Migration,adjective,تدريجي، متزايد، تراكمي,The company made incremental improvements to its software each month.,False,False,61d827c4-4b9d-4773-a147-344a9f803d55,"same word+POS, diff Arabic def"
c2806923-1b46-427f-9df5-9ea72dc352a7,accommodate,4,5,Human Migration,verb,يستوعب، يلائم، يوفر المكان لـ,The hotel can accommodate up to 200 guests.,False,False,0f28a77e-d336-447a-83df-03d84c2921c6,"same word+POS, diff Arabic def"
929a3558-76c2-4f00-90b4-7bce9055d421,confluence,4,5,Human Migration,noun,تلاقي، التقاء، اجتماع,The city developed at the confluence of two major rivers.,False,False,8eb373c4-2b3e-4adc-9da5-a601b0128c84,"same word+POS, diff Arabic def"
5e6b29fd-75bc-4db0-8695-faa9bed5c607,evolve,4,5,Human Migration,verb,يتطور، يتقدم، ينمو,Social media platforms continue to evolve with new features.,False,False,7e851d80-b38d-4538-86fa-08c80af8702b,"same word+POS, diff Arabic def"
4689c36f-da6b-4aa4-843d-02cd3fce55ed,evolved,4,6,Cryptocurrency,verb,تطور، تقدم، نما تدريجياً,The company has evolved from a small startup to a global corporation over the past ten years.,False,False,cad28abf-ea8d-4037-b49b-4e58e817607f,"same word+POS, diff Arabic def"
566a120f-93f4-47ec-a23e-5e1387a7d56b,paradigm,4,6,Cryptocurrency,noun,نموذج، نمط، إطار فكري,The new teaching methods represent a paradigm shift in educational approaches.,False,False,cf7cbacc-c892-48b1-b395-e2142643a11e,"same word+POS, diff Arabic def"
f72f43e3-5d37-4ff3-b0c9-03519c412be6,autonomy,4,6,Cryptocurrency,noun,الاستقلالية، الحكم الذاتي، الاستقلال,The new manager gave employees more autonomy in making decisions about their projects.,False,False,b5c7c117-3a86-4b0a-9064-f8a463ea90d5,"same word+POS, diff Arabic def"
7b192fb7-20c2-43f6-98ce-b8954dfaa0a8,magnitude,4,6,Cryptocurrency,noun,حجم، أهمية، مقدار,Scientists are still studying the magnitude of climate change effects on polar ice caps.,False,False,358e5e9e-a965-4df2-b64d-d871d51053c5,"same word+POS, diff Arabic def"
a335bd1c-27e2-4e29-a883-64dbd38ec04a,emergence,4,6,Cryptocurrency,noun,الظهور، البروز، النشوء,The emergence of social media has changed how people communicate around the world.,False,False,9fff7676-9cfd-4254-af7c-334c32503307,"same word+POS, diff Arabic def"
f706530d-d586-4f72-963b-77f07f47d9e6,emergence,4,6,Cryptocurrency,noun,الظهور، البروز، النشوء,The emergence of social media has changed how people communicate worldwide.,False,False,9fff7676-9cfd-4254-af7c-334c32503307,"same word+POS, diff Arabic def"
b30e461c-402d-45da-88b4-37a92bbddb80,decentralized,4,6,Cryptocurrency,adjective,لامركزي، موزع، غير مُركز,The company adopted a decentralized management system where regional offices make their own decision,False,False,f4c867c5-fe72-4fb4-bf81-83adb5a2aea8,"same word+POS, diff Arabic def"
13be723f-fa33-4052-80ae-3169425131b5,catalyze,4,6,Cryptocurrency,verb,يحفز، يسرع، يثير,The new government policies will catalyze economic growth in rural areas.,False,False,af06f5de-d695-4cee-b316-acc1c3a460d3,"same word+POS, diff Arabic def"
481fd877-5d8e-49e2-8c2c-f7eb0519c2e0,surge,4,6,Cryptocurrency,noun,موجة، ارتفاع مفاجئ، زيادة سريعة,There was a surge in online shopping during the holiday season.,False,False,30081b3a-70ab-4177-9df1-3f302233138b,"same word+POS, diff Arabic def"
b62cdc11-8605-42d9-adfc-a5873003d603,juxtaposition,4,6,Cryptocurrency,noun,تجاور، وضع شيئين متناقضين جنباً إلى جنب,The artist used juxtaposition by placing modern sculptures next to ancient artifacts.,False,False,22547805-2c9b-4c53-9286-fac0d44cb8e7,"same word+POS, diff Arabic def"
1dc3bb59-b866-4df3-9926-d98891db0b5a,implications,4,6,Cryptocurrency,noun,تداعيات، آثار، نتائج محتملة,The new policy has serious implications for small business owners.,False,False,33a60aa0-3a1e-4637-a44d-fd5773eefcf4,"same word+POS, diff Arabic def"
c722d9e3-2875-4336-9eef-7737c80c27a8,volatility,4,6,Cryptocurrency,noun,التقلب، عدم الاستقرار، التذبذب,The stock market's volatility made investors nervous about their portfolios.,False,False,19261573-1fa3-4c4e-a460-49e991dac124,"same word+POS, diff Arabic def"
d981525f-98cc-41ba-b8f1-c3e7d923acc0,viable,4,6,Cryptocurrency,adjective,قابل للتطبيق، عملي، ممكن,Solar energy is becoming a more viable alternative to traditional power sources.,False,False,00496a21-3626-4cb8-af9f-5f3e46dbc670,"same word+POS, diff Arabic def"
3c20afd4-bc02-4584-9c45-44352b18b2f4,grapple,4,6,Cryptocurrency,verb,يصارع، يتصدى لـ، يكافح,The government continues to grapple with rising unemployment rates.,False,False,2afb1c82-6f19-4970-990c-295d85951a6e,"same word+POS, diff Arabic def"
3cff1b6f-2b57-4f7a-94de-e68cc993cabb,sustainability,4,6,Cryptocurrency,noun,الاستدامة، القدرة على الاستمرار,The company is committed to environmental sustainability by using renewable energy sources.,False,False,ce914862-e965-4de4-8b7a-971cc674ee3b,"same word+POS, diff Arabic def"
7e21f26c-ba51-436c-a8e6-9daba18893e2,incorporate,4,6,Cryptocurrency,verb,يدمج، يدرج، يتضمن,The new building design incorporates sustainable energy features.,False,False,9ff6bd00-dfb5-4873-84fb-3bdef4a70c69,"same word+POS, diff Arabic def"
fc40550e-d9b8-4aa4-8c51-b48c96578bd1,convergence,4,6,Cryptocurrency,noun,تقارب، التقاء، اندماج,The convergence of technology and healthcare has created new treatment possibilities.,False,False,7a8899ce-552d-401e-81a4-ee0c31ce38b7,"same word+POS, diff Arabic def"
620ee64b-c160-49f1-8784-b62b19781586,phenomenon,4,7,Crowd Psychology,noun,ظاهرة، حدث ملحوظ,The northern lights are a natural phenomenon that attracts many tourists.,False,False,df123be2-a3ed-48c5-80b7-dee29beca798,"same word+POS, diff Arabic def"
7c13835b-74d8-4d36-bdbc-c7b9dd1b099f,phenomenon,4,7,Crowd Psychology,noun,ظاهرة، حدث ملحوظ,The northern lights are a natural phenomenon that attracts many tourists.,False,False,df123be2-a3ed-48c5-80b7-dee29beca798,"same word+POS, diff Arabic def"
9a7c542a-a142-4044-a061-cd3c3c528825,paradigm,4,7,Crowd Psychology,noun,نموذج، نمط، إطار مفاهيمي,The discovery challenged the existing scientific paradigm about how diseases spread.,False,False,52ad8197-d60a-4a76-8fbd-9dc98a5e160f,"same word+POS, diff Arabic def"
f7fdac52-bd8f-49dc-bf71-dc74117bda10,contagion,4,7,Crowd Psychology,noun,عدوى، انتشار سريع,Fear can spread through contagion during times of crisis.,False,False,a715a3be-79f7-428a-9984-79166df3c762,"same word+POS, diff Arabic def"
a18457eb-79b1-4cb5-9981-a6297202774d,coalesce,4,7,Crowd Psychology,verb,يتحد، يندمج، يتجمع ليكون كتلة واحدة,The various protest groups began to coalesce into a single powerful movement.,False,False,61aa81df-bbc0-423d-abb1-a220f2beb479,"same word+POS, diff Arabic def"
c0aafc88-bc0e-4eb1-a361-df0671874c67,catalyze,4,7,Crowd Psychology,verb,يحفز، يسرّع، يثير تفاعلاً أو تغييراً,The economic crisis catalyzed major changes in government policy.,False,False,ed520e26-ab3e-4708-9c7b-ca7922fd5ddb,"same word+POS, diff Arabic def"
c5a1f9cb-3c1c-4875-9d96-d474add0eb1f,amplify,4,7,Crowd Psychology,verb,يضخم، يزيد من قوة شيء، يكبر,The microphone will amplify your voice so everyone can hear you clearly.,False,False,33088e3a-888b-4787-bc5f-2e70c875e671,"same word+POS, diff Arabic def"
608f7023-4b98-4e03-8c08-3fd2805c0fea,cascades,4,7,Crowd Psychology,noun,تدفقات، انهيارات متتالية,Information cascades can influence public opinion very quickly.,False,False,96e8c127-3ae3-44bb-97ea-751b5e601674,"same word+POS, diff Arabic def"
579f5598-6de6-4c37-9b13-2872e11c6cff,exacerbate,4,7,Crowd Psychology,verb,يفاقم، يزيد سوءاً، يجعل الأمر أكثر حدة,The heavy rain exacerbated the flooding in the downtown area.,False,False,857f3f6f-5e29-44cc-8448-3914432826bb,"same word+POS, diff Arabic def"
d2e5db71-500b-4e8b-b592-80ebb0a90764,propensity,4,7,Crowd Psychology,noun,ميل، نزعة، استعداد طبيعي,Children have a natural propensity to learn languages more easily than adults.,False,False,5290e5bf-b096-4f61-8a34-080d979668a3,"same word+POS, diff Arabic def"
926c1063-8e76-4aef-830a-357b97d2547d,facilitate,4,7,Crowd Psychology,verb,يسهل، ييسر، يساعد على,The new software will facilitate communication between different departments.,False,False,20bb9d40-bce2-4fe2-acb8-7288a1b746e2,"same word+POS, diff Arabic def"
aad2609d-747a-4d24-999d-d37c0bfc8a00,implementation,4,7,Crowd Psychology,noun,تنفيذ، تطبيق، تطبيق عملي,The implementation of the new software system will take six months.,False,False,fa1f904f-c1b1-498f-8bea-bc92053bc640,"same word+POS, diff Arabic def"
835bc9db-8e6e-4db2-93d9-93c2f3eea537,intensify,4,7,Crowd Psychology,verb,يشتد، يقوى، يزداد حدة,The competition between the two companies continued to intensify throughout the year.,False,False,da2166bb-218f-4aca-aef9-d24495ad2d1d,"same word+POS, diff Arabic def"
a4d8dc20-3eba-443f-8e47-bfbee21e084e,anticipate,4,7,Crowd Psychology,verb,يتوقع، يستبق، يتنبأ,The weather service helps farmers anticipate seasonal changes.,False,False,4ea2b0c8-3359-46fc-b100-71fdff8e9d57,"same word+POS, diff Arabic def"
2865ef12-1b03-4bf1-b159-8aa62d083c13,forensic,4,8,Forensic Science,adjective,جنائي، متعلق بالطب الشرعي، تحقيقي,The forensic team collected DNA evidence from the crime scene.,False,False,572d5fcd-6d88-4357-91fe-44dc803ea46e,"same word+POS, diff Arabic def"
8c1287f0-dc9f-47bd-a1dc-e4c8b29aa334,compelling,4,8,Forensic Science,adjective,مقنع، جذاب، يستحوذ على الانتباه,The lawyer presented compelling evidence that proved her client's innocence.,False,False,a366a31f-8d3d-40d9-8c14-52f8486e2f1d,"same word+POS, diff Arabic def"
620f972f-5dda-4f70-b6de-f03c034b3127,compelling,4,8,Forensic Science,adjective,مقنع، مُجبر، لا يُقاوم,The lawyer presented compelling evidence to support her client's case.,False,False,a366a31f-8d3d-40d9-8c14-52f8486e2f1d,"same word+POS, diff Arabic def"
294d795b-7f67-4518-ab81-03c4bc7e63c7,compelling,4,8,Forensic Science,adjective,مقنع، جذاب، لافت للانتباه,The documentary presented a compelling argument about climate change.,False,False,a366a31f-8d3d-40d9-8c14-52f8486e2f1d,"same word+POS, diff Arabic def"
29097d6a-f515-4157-a07a-f68b4675a065,meticulous,4,8,Forensic Science,adjective,دقيق جداً، يهتم بأدق التفاصيل,She kept meticulous records of all her business expenses for tax purposes.,False,False,31447ff0-2767-442b-bc7a-6583a7ba018d,"same word+POS, diff Arabic def"
797f4899-26d5-479b-b24b-de03cecf2ac6,meticulous,4,8,Forensic Science,adjective,دقيق جداً، مُتأنٍ، شديد العناية بالتفاصيل,She kept meticulous records of all her business expenses.,False,False,31447ff0-2767-442b-bc7a-6583a7ba018d,"same word+POS, diff Arabic def"
ca43f054-737d-4dce-bd3c-de07e6eb4c97,meticulous,4,8,Forensic Science,adjective,دقيق جداً، مُتقن، مُتأنٍ,She kept meticulous records of all her research data.,False,False,31447ff0-2767-442b-bc7a-6583a7ba018d,"same word+POS, diff Arabic def"
237d69e7-e20e-42ac-bbb0-3434b7b3cd0c,compromise,4,8,Forensic Science,verb,يعرض للخطر، يضر، يقوض,Heavy rain could compromise the safety of the outdoor event.,False,False,22677b5b-53d3-4263-9af5-ee4a55b7185c,"same word+POS, diff Arabic def"
8c104a85-83b2-4b9e-a147-62cc447456c7,paradigm,4,8,Forensic Science,noun,نموذج، نمط، إطار مرجعي,The new teaching method represents a paradigm shift in education.,False,False,2e02a469-5218-4e53-bee6-46a3a13e039a,"same word+POS, diff Arabic def"
2622bf34-f8a4-4199-bca5-5599b18f5d80,rigorous,4,8,Forensic Science,adjective,صارم، دقيق، شديد في المعايير,Medical students must pass rigorous examinations before they can become doctors.,False,False,d781935d-a46b-46db-92c9-e6c37de7548b,"same word+POS, diff Arabic def"
ff798132-f613-4fbc-b53f-914cf4747faa,rigorous,4,8,Forensic Science,adjective,صارم، دقيق، شديد الصرامة,Medical students must complete rigorous training before becoming doctors.,False,False,d781935d-a46b-46db-92c9-e6c37de7548b,"same word+POS, diff Arabic def"
8f069eb3-c9a7-46d3-8ceb-8c80fc8bbddd,extract,4,8,Forensic Science,verb,يستخرج، يستخلص، ينتزع,Scientists can extract oil from various types of seeds.,False,False,a3216181-aad9-416a-80b6-2a042451e9aa,"same word+POS, diff Arabic def"
ff508d2f-c99d-41ee-9d74-490d1a8e2c06,systematic,4,8,Forensic Science,adjective,منهجي، منظم، مُرتب,The researchers conducted a systematic review of all available literature.,False,False,cf4e051f-433d-4d05-aec4-bafca6611c2a,"same word+POS, diff Arabic def"
37cef310-3335-4a4d-a498-d052c5b02b9a,substantiate,4,8,Forensic Science,verb,يدعم بالأدلة، يثبت، يؤكد,The witness was able to substantiate her story with photographs and documents.,False,False,586b8bb0-6627-4298-968b-cab9d35bc5fe,"same word+POS, diff Arabic def"
4e90bdf3-a4ab-4d1b-8dac-6165301af8f8,substantiate,4,8,Forensic Science,verb,يؤكد، يدعم بالأدلة، يثبت صحة,The researcher needs to substantiate her theory with more experimental data.,False,False,586b8bb0-6627-4298-968b-cab9d35bc5fe,"same word+POS, diff Arabic def"
8b08ddb8-1bc5-47da-99c7-d05f1148f913,substantiate,4,8,Forensic Science,verb,يُثبت، يُدعم بالأدلة، يُبرهن,The witness could not substantiate his claims with any concrete evidence.,False,False,586b8bb0-6627-4298-968b-cab9d35bc5fe,"same word+POS, diff Arabic def"
a9c6f622-b991-4add-9100-dae050d8feb6,implications,4,8,Forensic Science,noun,التداعيات، الآثار المترتبة، النتائج المحتملة,The new law will have serious implications for small businesses.,False,False,1c33741d-caf6-45d6-8804-bbe2e8af76e8,"same word+POS, diff Arabic def"
e8eddc87-91c4-4fb4-8fd5-55b7af5a0e9a,vindicate,4,8,Forensic Science,verb,يُبرئ، يُثبت صحة، يُنصف,The new findings vindicated the scientist's controversial theory.,False,False,043b4998-f006-446c-9cd2-7c9b5bab86f2,"same word+POS, diff Arabic def"
481b11bd-1cc4-4a68-a284-886f6225e862,comprehensive,4,8,Forensic Science,adjective,شامل، كامل، مُفصل,The university offers a comprehensive program in international business.,False,False,e209ef2b-edb1-468c-90fe-35fd15a08583,"same word+POS, diff Arabic def"
ddcda3d5-5ec5-4817-9c45-6ec01e25bdf6,validate,4,8,Forensic Science,verb,يصدق على، يؤكد صحة، يعتمد,The university will validate your foreign degree before accepting your application.,False,False,a453c1b3-d20b-48ca-a2dd-bc6095b6154b,"same word+POS, diff Arabic def"
47a7048d-347c-4bc9-85fe-e95726c7b651,complexity,4,8,Forensic Science,noun,التعقيد، التعقد,The complexity of the tax system makes it difficult for ordinary people to understand.,False,False,d97d275e-e079-4e80-ae68-d6e6e84caf4c,"same word+POS, diff Arabic def"
98c156d0-468c-45c4-9380-f80ee4028e99,profound,4,8,Forensic Science,adjective,عميق، بالغ الأثر، ذو مغزى عظيم,The death of his father had a profound effect on his outlook on life.,False,False,0872b9fb-f965-4eb2-b4c1-08cb606a556e,"same word+POS, diff Arabic def"
51055836-046e-4020-8558-f3b94d594dec,circumstantial,4,8,Forensic Science,adjective,ظرفي، استدلالي، غير مباشر,The case was built on circumstantial evidence rather than eyewitness testimony.,False,False,3a81bef7-172b-436c-accf-ba2f192aa25c,"same word+POS, diff Arabic def"
86ba6fe8-d70f-40f3-9114-e3fd2fb712d7,methodology,4,9,Archaeological Mysteries,noun,منهجية، طريقة منظمة للعمل أو البحث,"Our research methodology includes surveys, interviews, and data analysis.",False,False,ab7ef177-09ec-4683-ba3b-d1bfc63432e2,"same word+POS, diff Arabic def"
0c0a82b2-13d2-4e88-a45f-8cb053b779c4,magnitude,4,9,Archaeological Mysteries,noun,الحجم، الأهمية، النطاق أو الدرجة الكبيرة لشيء ما,The magnitude of the earthquake damage shocked the entire city.,False,False,b85fcd2b-4cb0-4350-925c-482283d4fa8a,"same word+POS, diff Arabic def"
8bfaf8c5-7dec-4bec-bdd2-2eeca38c50de,meticulous,4,9,Archaeological Mysteries,adjective,دقيق جداً، مهتم بالتفاصيل، متأنٍ,She is meticulous about keeping her accounts and checks every number twice.,False,False,aeab3b90-aef4-40fb-9b23-addc673c913d,"same word+POS, diff Arabic def"
9d577ea4-4643-45bd-8fb1-edc17e518b81,advent,4,9,Archaeological Mysteries,noun,قدوم، حلول، أو بداية شيء مهم أو ذي أهمية,The advent of the internet changed how we communicate forever.,False,False,5b0da75d-456f-41df-8d78-3b131cac578c,"same word+POS, diff Arabic def"
d75b1bc9-69c7-4947-bad4-6fe727e7a2d2,discern,4,9,Archaeological Mysteries,verb,يميز، يتبين، يدرك,It was difficult to discern the truth from all the conflicting reports.,False,False,03e182e5-6fd5-4e2d-9695-71eee6649767,"same word+POS, diff Arabic def"
0a33f9aa-c3a2-481f-afba-340c476e3b50,precision,4,9,Archaeological Mysteries,noun,دقة، إتقان، ضبط,The surgeon performed the operation with remarkable precision.,False,False,01bc567c-a311-404c-866a-20dc7a2daae5,"same word+POS, diff Arabic def"
0d8dd8f4-a1bb-4c82-9977-ad4d2fe72b75,proliferation,4,9,Archaeological Mysteries,noun,الانتشار السريع، التزايد، أو التكاثر في عدد أو كمية شيء ما,The proliferation of smartphones has changed social behavior worldwide.,False,False,af741306-1806-4ea0-9afe-61518d6340d4,"same word+POS, diff Arabic def"
986f3462-51ac-4272-89b6-dff4cf844751,perplex,4,9,Archaeological Mysteries,verb,يحير، يربك، يجعل شخصاً في حيرة,The math problem was so complex that it perplexed even the best students.,False,False,e4c0cc92-d869-476b-8764-87656ba27214,"same word+POS, diff Arabic def"
5d44d8c4-0da4-4f16-be39-ef5a296c98cb,extensive,4,9,Archaeological Mysteries,adjective,واسع، شامل، ممتد,The library has an extensive collection of books on European history.,False,False,44e373ac-d61f-4c0d-96ff-d5c3f617dbbd,"same word+POS, diff Arabic def"
dbef5c01-8e3e-4bc9-bf11-374ef583587e,unprecedented,4,9,Archaeological Mysteries,adjective,غير مسبوق، لم يحدث من قبل، بلا مثيل سابق,The company achieved unprecedented profits this year.,False,False,bd395eea-5a18-479f-b273-c33a2d3c195c,"same word+POS, diff Arabic def"
bf76372b-f666-4c70-a7fa-76d2779e8c51,tangible,4,9,Archaeological Mysteries,adjective,ملموس، محسوس، واقعي,The new policy has produced tangible improvements in student performance.,False,False,25c2cd7a-7851-479a-b554-04147ce350bf,"same word+POS, diff Arabic def"
36bed955-7718-46f2-a413-27d2c8b2fb6b,implications,4,9,Archaeological Mysteries,noun,تداعيات، آثار، عواقب,The new law will have serious implications for small business owners.,False,False,59c39744-b105-45cc-8a39-deeb761c0c18,"same word+POS, diff Arabic def"
95dc6f6b-8016-44ff-b093-4087a03f0be1,implications,4,9,Archaeological Mysteries,noun,تداعيات، عواقب، آثار,The new policy has serious implications for small business owners.,False,False,59c39744-b105-45cc-8a39-deeb761c0c18,"same word+POS, diff Arabic def"
9f4fc8a0-d4c1-4ae7-a378-97efd43551bc,implications,4,9,Archaeological Mysteries,noun,التداعيات، النتائج المحتملة، أو المعاني المترتبة على عمل أو قرار,The new law has serious implications for small businesses.,False,False,59c39744-b105-45cc-8a39-deeb761c0c18,"same word+POS, diff Arabic def"
7b59aa2d-1f37-488c-9d09-2816f0cf2628,sophistication,4,9,Archaeological Mysteries,noun,التطور، التعقيد، أو الرقي في التطوير والتقدم,The sophistication of modern computers amazes older generations.,False,False,77378d59-8d7a-46d2-854e-46d448eef396,"same word+POS, diff Arabic def"
a5351276-ecfa-4ba9-b107-2a2d4e4cba2e,preservation,4,9,Archaeological Mysteries,noun,حفظ، صيانة، المحافظة على شيء من التلف,The preservation of historical buildings is important for future generations.,False,False,78cb76b8-9111-43e7-a60f-9cb264ac3f7a,"same word+POS, diff Arabic def"
be25cc94-023b-43b6-b5e2-792e16e78dad,bottleneck,4,9,Archaeological Mysteries,noun,عنق زجاجة، اختناق، عائق,Traffic creates a bottleneck on the highway during rush hour.,False,False,c2eda0e7-0cc1-4d75-a534-017c4846a4b7,"same word+POS, diff Arabic def"
8ec58d27-15e9-48f0-95a3-7cce535f1034,resilience,4,9,Archaeological Mysteries,noun,مرونة، قدرة على التأقلم، صمود,The community showed remarkable resilience after the natural disaster.,False,False,7db35ba4-697b-4126-be6b-77583c0de0ee,"same word+POS, diff Arabic def"
d4469335-8c1d-44c7-b6ef-22e55faf145a,overshadow,4,9,Archaeological Mysteries,verb,يطغى على، يحجب أهمية شيء آخر بكونه أكثر بروزاً أو أهمية,His mistakes overshadowed all the good work he had done previously.,False,False,8893a129-0ab7-4623-9de5-356847dd2826,"same word+POS, diff Arabic def"
c554fe62-7848-41c7-88d3-d51847f3c326,trajectory,4,9,Archaeological Mysteries,noun,المسار، الاتجاه، أو مسيرة التطور والتقدم عبر الزمن,The company's trajectory shows steady growth over the past five years.,False,False,5dcd45c5-fd84-41fa-9c4e-a8061ae7e2f5,"same word+POS, diff Arabic def"
bc26497f-857c-4942-8b0f-cba9cd50bb03,devastate,4,9,Archaeological Mysteries,verb,يدمر، يخرب، يهلك,"The hurricane devastated the coastal towns, leaving thousands homeless.",False,False,c55dd03b-4990-46aa-896e-c7c9ede6c1c7,"same word+POS, diff Arabic def"
f21f3f9d-706b-4520-8704-34808a9d4849,breakthroughs,4,10,Longevity Science,noun,اختراقات علمية، اكتشافات مهمة,Medical breakthroughs in cancer treatment have saved millions of lives.,False,False,ac56a099-0866-46c1-9b62-c622a8784192,"same word+POS, diff Arabic def"
e4cb6648-dc55-4710-b5df-852caddc19ed,breakthrough,4,10,Longevity Science,noun,إنجاز مهم، اختراق، اكتشاف جديد,Scientists announced a major breakthrough in cancer treatment research.,False,False,d1a3a89a-febb-4119-8a6e-717094d35b46,"same word+POS, diff Arabic def"
0b576983-6224-46f7-b226-8c847b1f1baa,manifest,4,10,Longevity Science,verb,يُظهر، يتجلى، يُبدي,The effects of climate change manifest in rising sea levels and extreme weather.,False,False,1dedc9c2-4425-4c83-a5fc-10f66d833129,"same word+POS, diff Arabic def"
f6fd4704-a82e-4b5b-aaf6-2886371824a0,scrutinize,4,10,Longevity Science,verb,يفحص بدقة، يتمعن، يدرس بعناية,The auditors will scrutinize all financial records before approving the budget.,False,False,a0f3b30b-2f97-4c6d-a811-23410993c89f,"same word+POS, diff Arabic def"
